order_id,product_id,store_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,delivery_date_format1,delivery_date_format2
20672,P0055,S0087,2/15/2018,15-Feb-18,0,0,12,3.95,PR14,,PR03,,NA,2/16/2018,16/02/2018
20673,P0506,S0055,2/15/2018,15-Feb-18,0,0,16,7.1,PR14,,PR03,,NA,2/19/2018,19/02/2018
20674,P0662,S0056,2/15/2018,15-Feb-18,0,0,12,8,PR14,,PR03,,NA,2/18/2018,18/02/2018
20675,P0438,S0010,2/15/2018,15-Feb-18,10,4.63,23,0.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20676,P0271,S0031,2/15/2018,15-Feb-18,0,0,24,14.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20677,P0042,S0051,2/15/2018,15-Feb-18,0,0,22,5.5,PR14,,PR03,,NA,2/17/2018,17/02/2018
20678,P0440,S0065,2/15/2018,15-Feb-18,0,0,1,14.99,PR14,,PR03,,NA,2/19/2018,19/02/2018
20679,P0503,S0051,2/15/2018,15-Feb-18,0,0,11,21.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20680,P0070,S0093,2/15/2018,15-Feb-18,0,0,15,8.5,PR14,,PR03,,NA,2/17/2018,17/02/2018
20681,P0348,S0028,2/15/2018,15-Feb-18,1,2.45,22,NA,PR14,,PR03,,NA,2/17/2018,17/02/2018
20682,P0665,S0065,2/15/2018,15-Feb-18,0,0,8,10.75,PR14,,PR03,,NA,2/17/2018,17/02/2018
20683,P0325,S0081,2/15/2018,15-Feb-18,0,0,18,NA,PR14,,PR03,,NA,2/18/2018,18/02/2018
20684,P0017,S0072,2/15/2018,15-Feb-18,1,1.81,43,NA,PR14,,PR03,,NA,2/17/2018,17/02/2018
20685,P0004,S0038,2/15/2018,15-Feb-18,0,0,4,4.5,PR14,,PR03,,NA,2/18/2018,18/02/2018
20686,P0718,S0131,2/15/2018,15-Feb-18,0,0,9,14,PR14,,PR03,,NA,2/17/2018,17/02/2018
20687,P0417,S0051,2/15/2018,15-Feb-18,0,0,6,8.9,PR14,,PR03,,NA,2/16/2018,16/02/2018
20688,P0655,S0139,2/15/2018,15-Feb-18,0,0,5,59.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20689,P0345,S0110,2/15/2018,15-Feb-18,0,0,6,4.15,PR14,,PR03,,NA,2/17/2018,17/02/2018
20690,P0330,S0093,2/15/2018,15-Feb-18,0,0,17,2.25,PR14,,PR03,,NA,2/17/2018,17/02/2018
20691,P0110,S0063,2/15/2018,15-Feb-18,0,0,6,3.5,PR14,,PR03,,NA,2/17/2018,17/02/2018
20692,P0055,S0126,2/15/2018,15-Feb-18,0,0,18,3.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20693,P0171,S0094,2/15/2018,15-Feb-18,0,0,12,12.9,PR12,verylow,PR03,,NA,2/19/2018,19/02/2018
20694,P0131,S0018,2/15/2018,15-Feb-18,12,27.78,30,2.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20695,P0454,S0004,2/15/2018,15-Feb-18,0,0,22,2.35,PR14,,PR03,,NA,2/17/2018,17/02/2018
20696,P0171,S0029,2/16/2018,16-Feb-18,0,0,4,NA,PR14,,PR03,,NA,2/20/2018,20/02/2018
20697,P0376,S0066,2/16/2018,16-Feb-18,0,0,8,4.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20698,P0671,S0018,2/16/2018,16-Feb-18,0,0,10,3.25,PR14,,PR03,,NA,2/18/2018,18/02/2018
20699,P0446,S0069,2/16/2018,16-Feb-18,0,0,4,5.95,PR14,,PR03,,NA,2/17/2018,17/02/2018
20700,P0660,S0142,2/16/2018,16-Feb-18,0,0,8,5.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20701,P0005,S0132,2/16/2018,16-Feb-18,0,0,4,39.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20702,P0370,S0104,2/16/2018,16-Feb-18,0,0,7,5.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20703,P0521,S0110,2/16/2018,16-Feb-18,0,0,2,17.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20704,P0591,S0094,2/16/2018,16-Feb-18,0,0,6,7.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20705,P0438,S0074,2/16/2018,16-Feb-18,1,0.46,31,0.5,PR14,,PR03,,NA,2/17/2018,17/02/2018
20706,P0470,S0022,2/16/2018,16-Feb-18,0,0,4,23.25,PR14,,PR03,,NA,2/18/2018,18/02/2018
20707,P0651,S0045,2/16/2018,16-Feb-18,0,0,5,15.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20708,P0175,S0023,2/16/2018,16-Feb-18,0,0,1,5.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20709,P0565,S0126,2/16/2018,16-Feb-18,1,2.08,13,2.25,PR14,,PR03,,NA,2/20/2018,20/02/2018
20710,P0637,S0040,2/16/2018,16-Feb-18,0,0,4,31.5,PR14,,PR03,,NA,2/18/2018,18/02/2018
20711,P0458,S0090,2/16/2018,16-Feb-18,1,4.15,44,4.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20712,P0735,S0093,2/16/2018,16-Feb-18,0,0,6,10.75,PR14,,PR03,,NA,2/18/2018,18/02/2018
20713,P0536,S0120,2/16/2018,16-Feb-18,0,0,13,3.75,PR14,,PR03,,NA,2/17/2018,17/02/2018
20714,P0402,S0010,2/16/2018,16-Feb-18,0,0,18,7.75,PR14,,PR03,,NA,2/18/2018,18/02/2018
20715,P0551,S0088,2/16/2018,16-Feb-18,0,0,22,1.85,PR14,,PR03,,NA,2/17/2018,17/02/2018
20716,P0353,S0028,2/16/2018,16-Feb-18,0,0,3,NA,PR14,,PR03,,NA,2/17/2018,17/02/2018
20717,P0427,S0003,2/16/2018,16-Feb-18,0,0,23,2.25,PR14,,PR03,,NA,2/19/2018,19/02/2018
20718,P0399,S0090,2/16/2018,16-Feb-18,0,0,10,4.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20719,P0689,S0032,2/16/2018,16-Feb-18,0,0,12,29.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20720,P0201,S0034,2/16/2018,16-Feb-18,0,0,5,15.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20721,P0569,S0103,2/16/2018,16-Feb-18,1,2.87,10,3.1,PR14,,PR03,,NA,2/17/2018,17/02/2018
20722,P0657,S0026,2/16/2018,16-Feb-18,0,0,9,8.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20723,P0261,S0135,2/16/2018,16-Feb-18,1,5.51,42,5.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20724,P0213,S0023,2/16/2018,16-Feb-18,0,0,13,26.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20725,P0258,S0142,2/16/2018,16-Feb-18,0,0,4,7.1,PR14,,PR03,,NA,2/19/2018,19/02/2018
20726,P0150,S0108,2/16/2018,16-Feb-18,0,0,3,10,PR14,,PR03,,NA,2/17/2018,17/02/2018
20727,P0175,S0039,2/16/2018,16-Feb-18,0,0,22,5.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20728,P0504,S0096,2/16/2018,16-Feb-18,0,0,2,12.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20729,P0317,S0038,2/16/2018,16-Feb-18,0,0,6,49.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20730,P0067,S0031,2/16/2018,16-Feb-18,0,0,5,16.9,PR06,veryhigh,PR03,,NA,2/17/2018,17/02/2018
20731,P0333,S0058,2/16/2018,16-Feb-18,2,3.7,8,2,PR14,,PR03,,NA,2/19/2018,19/02/2018
20732,P0524,S0066,2/16/2018,16-Feb-18,0,0,4,10.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20733,P0125,S0019,2/16/2018,16-Feb-18,0,0,20,2.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20734,P0325,S0015,2/16/2018,16-Feb-18,0,0,12,10.75,PR14,,PR03,,NA,2/18/2018,18/02/2018
20735,P0297,S0142,2/16/2018,16-Feb-18,0,0,9,14.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20736,P0287,S0010,2/16/2018,16-Feb-18,0,0,7,9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20737,P0165,S0094,2/16/2018,16-Feb-18,1,1.3,25,1.4,PR14,,PR03,,NA,2/18/2018,18/02/2018
20738,P0514,S0024,2/16/2018,16-Feb-18,0,0,4,9.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20739,P0231,S0108,2/16/2018,16-Feb-18,0,0,4,7.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20740,P0148,S0082,2/16/2018,16-Feb-18,0,0,4,5.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20741,P0035,S0011,2/16/2018,16-Feb-18,1,4.12,1,4.45,PR14,,PR03,,NA,2/17/2018,17/02/2018
20742,P0569,S0135,2/16/2018,16-Feb-18,0,0,29,3.1,PR14,,PR03,,NA,2/17/2018,17/02/2018
20743,P0092,S0113,2/16/2018,16-Feb-18,1,1.62,14,1.75,PR14,,PR03,,NA,2/19/2018,19/02/2018
20744,P0116,S0112,2/16/2018,16-Feb-18,3,3.19,714,NA,PR14,,PR03,,NA,2/18/2018,18/02/2018
20745,P0046,S0142,2/16/2018,16-Feb-18,0,0,6,32.5,PR14,,PR03,,NA,2/18/2018,18/02/2018
20746,P0177,S0033,2/16/2018,16-Feb-18,0,0,8,12.5,PR14,,PR03,,NA,2/18/2018,18/02/2018
20747,P0386,S0104,2/16/2018,16-Feb-18,0,0,2,18.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20748,P0428,S0078,2/16/2018,16-Feb-18,0,0,9,29.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20749,P0171,S0133,2/16/2018,16-Feb-18,0,0,2,12.9,PR12,verylow,PR03,,NA,2/18/2018,18/02/2018
20750,P0609,S0032,2/16/2018,16-Feb-18,0,0,4,1.25,PR14,,PR03,,NA,2/20/2018,20/02/2018
20751,P0639,S0086,2/16/2018,16-Feb-18,0,0,9,7.75,PR14,,PR03,,NA,2/18/2018,18/02/2018
20752,P0260,S0122,2/17/2018,17-Feb-18,0,0,10,19.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20753,P0271,S0102,2/17/2018,17-Feb-18,2,17.68,13,14.9,PR05,moderate,PR03,,NA,2/20/2018,20/02/2018
20754,P0275,S0051,2/17/2018,17-Feb-18,1,1.7,15,2.45,PR05,low,PR03,,NA,2/21/2018,21/02/2018
20755,P0514,S0095,2/17/2018,17-Feb-18,1,9.9,6,9.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20756,P0341,S0085,2/17/2018,17-Feb-18,0,0,8,35.95,PR14,,PR03,,NA,2/20/2018,20/02/2018
20757,P0679,S0104,2/17/2018,17-Feb-18,0,0,12,49.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20758,P0394,S0099,2/17/2018,17-Feb-18,2,1.85,12,1,PR14,,PR03,,NA,2/19/2018,19/02/2018
20759,P0712,S0088,2/17/2018,17-Feb-18,0,0,3,21.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20760,P0327,S0045,2/17/2018,17-Feb-18,0,0,12,3.25,PR14,,PR03,,NA,2/18/2018,18/02/2018
20761,P0601,S0110,2/17/2018,17-Feb-18,0,0,16,5.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20762,P0726,S0067,2/17/2018,17-Feb-18,0,0,14,1,PR14,,PR03,,NA,2/21/2018,21/02/2018
20763,P0663,S0107,2/17/2018,17-Feb-18,0,0,16,3.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20764,P0561,S0001,2/17/2018,17-Feb-18,0.346,7.02,0,21.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20765,P0079,S0026,2/17/2018,17-Feb-18,3,7.22,236,2.6,PR14,,PR03,,NA,2/21/2018,21/02/2018
20766,P0690,S0090,2/17/2018,17-Feb-18,0,0,7,15.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20767,P0583,S0026,2/17/2018,17-Feb-18,0,0,4,39.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20768,P0695,S0020,2/17/2018,17-Feb-18,0,0,13,5.25,PR14,,PR03,,NA,2/19/2018,19/02/2018
20769,P0503,S0104,2/17/2018,17-Feb-18,0,0,8,21.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20770,P0412,S0091,2/17/2018,17-Feb-18,0,0,6,7.45,PR14,,PR03,,NA,2/18/2018,18/02/2018
20771,P0212,S0060,2/17/2018,17-Feb-18,0,0,5,10.75,PR14,,PR03,,NA,2/18/2018,18/02/2018
20772,P0579,S0121,2/17/2018,17-Feb-18,1,2.97,16,NA,PR14,,PR03,,NA,2/18/2018,18/02/2018
20773,P0663,S0137,2/17/2018,17-Feb-18,1,3.66,10,3.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20774,P0466,S0122,2/17/2018,17-Feb-18,0,0,3,9.75,PR14,,PR03,,NA,2/21/2018,21/02/2018
20775,P0196,S0115,2/17/2018,17-Feb-18,0,0,1,7.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20776,P0663,S0023,2/17/2018,17-Feb-18,1,3.66,95,3.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20777,P0042,S0122,2/17/2018,17-Feb-18,0,0,7,5.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20778,P0536,S0106,2/17/2018,17-Feb-18,0,0,26,3.75,PR14,,PR03,,NA,2/21/2018,21/02/2018
20779,P0001,S0013,2/17/2018,17-Feb-18,0,0,7,6.75,PR14,,PR03,,NA,2/20/2018,20/02/2018
20780,P0125,S0022,2/17/2018,17-Feb-18,0,0,7,2.95,PR14,,PR03,,NA,2/20/2018,20/02/2018
20781,P0177,S0105,2/17/2018,17-Feb-18,0,0,5,12.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20782,P0351,S0108,2/17/2018,17-Feb-18,0,0,10,49.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20783,P0602,S0078,2/17/2018,17-Feb-18,0,0,7,11.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20784,P0402,S0050,2/17/2018,17-Feb-18,0,0,10,7.75,PR14,,PR03,,NA,2/19/2018,19/02/2018
20785,P0602,S0072,2/17/2018,17-Feb-18,0,0,2,NA,PR14,,PR03,,NA,2/19/2018,19/02/2018
20786,P0144,S0131,2/17/2018,17-Feb-18,0,0,5,4.95,PR14,,PR03,,NA,2/19/2018,19/02/2018
20787,P0275,S0108,2/17/2018,17-Feb-18,0,0,48,2.45,PR05,low,PR03,,NA,2/20/2018,20/02/2018
20788,P0333,S0005,2/17/2018,17-Feb-18,2,3.7,5,2,PR14,,PR03,,NA,2/21/2018,21/02/2018
20789,P0499,S0098,2/17/2018,17-Feb-18,0,0,24,NA,PR14,,PR03,,NA,2/21/2018,21/02/2018
20790,P0481,S0048,2/17/2018,17-Feb-18,0,0,9,NA,PR14,,PR03,,NA,2/19/2018,19/02/2018
20791,P0140,S0072,2/17/2018,17-Feb-18,0,0,2,NA,PR14,,PR03,,NA,2/22/2018,22/02/2018
20792,P0391,S0038,2/17/2018,17-Feb-18,0,0,4,139.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20793,P0579,S0081,2/17/2018,17-Feb-18,0,0,20,NA,PR14,,PR03,,NA,2/18/2018,18/02/2018
20794,P0241,S0015,2/17/2018,17-Feb-18,0,0,16,12.95,PR05,verylow,PR03,,NA,2/18/2018,18/02/2018
20795,P0311,S0097,2/17/2018,17-Feb-18,0,0,7,1,PR14,,PR03,,NA,2/19/2018,19/02/2018
20796,P0525,S0038,2/17/2018,17-Feb-18,0,0,5,2.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20797,P0726,S0078,2/17/2018,17-Feb-18,1,0.93,5,1,PR14,,PR03,,NA,2/18/2018,18/02/2018
20798,P0382,S0038,2/17/2018,17-Feb-18,0,0,8,20.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20799,P0268,S0060,2/17/2018,17-Feb-18,2,2.13,15,1.15,PR14,,PR03,,NA,2/18/2018,18/02/2018
20800,P0125,S0062,2/17/2018,17-Feb-18,0,0,95,2.95,PR14,,PR03,,NA,2/18/2018,18/02/2018
20801,P0204,S0097,2/17/2018,17-Feb-18,0,0,22,5.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20802,P0721,S0026,2/17/2018,17-Feb-18,0,0,27,7.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20803,P0324,S0020,2/17/2018,17-Feb-18,0,0,6,59.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20804,P0690,S0005,2/17/2018,17-Feb-18,0,0,24,15.9,PR14,,PR03,,NA,2/18/2018,18/02/2018
20805,P0287,S0008,2/17/2018,17-Feb-18,0,0,4,9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20806,P0356,S0103,2/17/2018,17-Feb-18,0,0,21,2.5,PR14,,PR03,,NA,2/18/2018,18/02/2018
20807,P0701,S0104,2/17/2018,17-Feb-18,0,0,5,11.9,PR14,,PR03,,NA,2/19/2018,19/02/2018
20808,P0348,S0095,2/18/2018,18-Feb-18,2,4.26,6,2.3,PR14,,PR03,,NA,2/19/2018,19/02/2018
20809,P0110,S0058,2/18/2018,18-Feb-18,0,0,3,3.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20810,P0394,S0114,2/18/2018,18-Feb-18,0,0,14,1,PR14,,PR03,,NA,2/19/2018,19/02/2018
20811,P0695,S0056,2/18/2018,18-Feb-18,0,0,4,5.25,PR14,,PR03,,NA,2/19/2018,19/02/2018
20812,P0195,S0123,2/18/2018,18-Feb-18,0,0,1,5.95,PR14,,PR03,,NA,2/20/2018,20/02/2018
20813,P0206,S0142,2/18/2018,18-Feb-18,0,0,20,1.75,PR14,,PR03,,NA,2/21/2018,21/02/2018
20814,P0483,S0063,2/18/2018,18-Feb-18,0,0,2,12,PR14,,PR03,,NA,2/20/2018,20/02/2018
20815,P0536,S0001,2/18/2018,18-Feb-18,1,3.47,0,3.75,PR14,,PR03,,NA,2/20/2018,20/02/2018
20816,P0195,S0110,2/18/2018,18-Feb-18,1,5.51,3,5.95,PR14,,PR03,,NA,2/20/2018,20/02/2018
20817,P0461,S0072,2/18/2018,18-Feb-18,0,0,15,NA,PR14,,PR03,,NA,2/19/2018,19/02/2018
20818,P0316,S0031,2/18/2018,18-Feb-18,1.802,83.27,0,49.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20819,P0206,S0132,2/18/2018,18-Feb-18,0,0,18,1.75,PR14,,PR03,,NA,2/20/2018,20/02/2018
20820,P0051,S0144,2/18/2018,18-Feb-18,2,1.3,38,0.7,PR14,,PR03,,NA,2/21/2018,21/02/2018
20821,P0279,S0126,2/18/2018,18-Feb-18,0,0,6,22.45,PR14,,PR03,,NA,2/20/2018,20/02/2018
20822,P0436,S0104,2/18/2018,18-Feb-18,0,0,20,3.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20823,P0233,S0012,2/18/2018,18-Feb-18,0,0,10,39.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20824,P0249,S0028,2/18/2018,18-Feb-18,0,0,24,NA,PR14,,PR03,,NA,2/22/2018,22/02/2018
20825,P0642,S0124,2/18/2018,18-Feb-18,0,0,22,2.75,PR14,,PR03,,NA,2/22/2018,22/02/2018
20826,P0185,S0094,2/18/2018,18-Feb-18,0,0,1,0.75,PR14,,PR03,,NA,2/21/2018,21/02/2018
20827,P0144,S0025,2/18/2018,18-Feb-18,0,0,5,4.95,PR14,,PR03,,NA,2/22/2018,22/02/2018
20828,P0083,S0131,2/18/2018,18-Feb-18,0,0,5,6.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20829,P0130,S0144,2/18/2018,18-Feb-18,0,0,8,9.75,PR05,veryhigh,PR03,,NA,2/19/2018,19/02/2018
20830,P0134,S0066,2/18/2018,18-Feb-18,0,0,6,8.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20831,P0336,S0091,2/18/2018,18-Feb-18,0,0,3,21.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20832,P0260,S0054,2/18/2018,18-Feb-18,0,0,12,19.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20833,P0356,S0083,2/18/2018,18-Feb-18,0,0,28,2.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20834,P0195,S0036,2/18/2018,18-Feb-18,0,0,12,5.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20835,P0614,S0062,2/18/2018,18-Feb-18,0,0,5,19.9,PR05,verylow,PR03,,NA,2/20/2018,20/02/2018
20836,P0005,S0102,2/18/2018,18-Feb-18,0,0,6,39.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20837,P0664,S0025,2/18/2018,18-Feb-18,0,0,25,1.25,PR14,,PR03,,NA,2/21/2018,21/02/2018
20838,P0735,S0031,2/18/2018,18-Feb-18,0,0,2,10.75,PR14,,PR03,,NA,2/20/2018,20/02/2018
20839,P0260,S0051,2/18/2018,18-Feb-18,0,0,8,19.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20840,P0400,S0133,2/18/2018,18-Feb-18,0,0,2,7.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20841,P0689,S0103,2/18/2018,18-Feb-18,0,0,7,29.9,PR14,,PR03,,NA,2/22/2018,22/02/2018
20842,P0694,S0139,2/18/2018,18-Feb-18,1,4.4,0,4.75,PR14,,PR03,,NA,2/20/2018,20/02/2018
20843,P0388,S0016,2/18/2018,18-Feb-18,20,30,0,1.5,PR14,,PR03,,NA,2/19/2018,19/02/2018
20844,P0177,S0015,2/18/2018,18-Feb-18,0,0,3,12.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20845,P0204,S0020,2/18/2018,18-Feb-18,0,0,14,5.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20846,P0325,S0040,2/18/2018,18-Feb-18,0,0,19,10.75,PR14,,PR03,,NA,2/21/2018,21/02/2018
20847,P0062,S0102,2/18/2018,18-Feb-18,0,0,8,29.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20848,P0242,S0023,2/18/2018,18-Feb-18,0,0,9,12.9,PR14,,PR03,,NA,2/20/2018,20/02/2018
20849,P0608,S0133,2/19/2018,19-Feb-18,0,0,14,9.9,PR14,,PR03,,NA,2/22/2018,22/02/2018
20850,P0459,S0095,2/19/2018,19-Feb-18,0,0,10,3.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20851,P0140,S0114,2/19/2018,19-Feb-18,0,0,2,6,PR14,,PR03,,NA,2/21/2018,21/02/2018
20852,P0689,S0142,2/19/2018,19-Feb-18,0,0,8,29.9,PR14,,PR03,,NA,2/22/2018,22/02/2018
20853,P0525,S0063,2/19/2018,19-Feb-18,0,0,20,2.5,PR14,,PR03,,NA,2/23/2018,23/02/2018
20854,P0178,S0104,2/19/2018,19-Feb-18,0,0,7,13.5,PR14,,PR03,,NA,2/20/2018,20/02/2018
20855,P0348,S0131,2/19/2018,19-Feb-18,0,0,12,2.3,PR14,,PR03,,NA,2/22/2018,22/02/2018
20856,P0272,S0048,2/19/2018,19-Feb-18,1,7.36,59,NA,PR14,,PR03,,NA,2/21/2018,21/02/2018
20857,P0543,S0091,2/19/2018,19-Feb-18,0,0,3,2.75,PR14,,PR03,,NA,2/22/2018,22/02/2018
20858,P0448,S0094,2/19/2018,19-Feb-18,0,0,11,4.05,PR14,,PR03,,NA,2/20/2018,20/02/2018
20859,P0660,S0015,2/19/2018,19-Feb-18,0,0,4,5.95,PR14,,PR03,,NA,2/23/2018,23/02/2018
20860,P0283,S0105,2/19/2018,19-Feb-18,0,0,6,25.9,PR14,,PR03,,NA,2/21/2018,21/02/2018
20861,P0017,S0002,2/19/2018,19-Feb-18,3,5.42,66,1.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20862,P0260,S0091,2/19/2018,19-Feb-18,0,0,7,19.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20863,P0406,S0050,2/19/2018,19-Feb-18,0,0,27,12.75,PR05,moderate,PR03,,NA,2/21/2018,21/02/2018
20864,P0311,S0048,2/19/2018,19-Feb-18,0,0,1,NA,PR14,,PR03,,NA,2/20/2018,20/02/2018
20865,P0311,S0144,2/19/2018,19-Feb-18,0,0,4,1,PR14,,PR03,,NA,2/22/2018,22/02/2018
20866,P0400,S0144,2/19/2018,19-Feb-18,0,0,3,7.5,PR14,,PR03,,NA,2/23/2018,23/02/2018
20867,P0520,S0044,2/19/2018,19-Feb-18,0,0,17,3.5,PR14,,PR03,,NA,2/22/2018,22/02/2018
20868,P0506,S0049,2/19/2018,19-Feb-18,1,6.02,3,7.1,PR14,,PR03,,NA,2/21/2018,21/02/2018
20869,P0428,S0030,2/19/2018,19-Feb-18,0,0,7,29.95,PR14,,PR03,,NA,2/23/2018,23/02/2018
20870,P0412,S0091,2/19/2018,19-Feb-18,0,0,6,7.45,PR14,,PR03,,NA,2/20/2018,20/02/2018
20871,P0569,S0049,2/19/2018,19-Feb-18,2,5.74,22,3.1,PR14,,PR03,,NA,2/22/2018,22/02/2018
20872,P0277,S0033,2/19/2018,19-Feb-18,0,0,16,3.85,PR14,,PR03,,NA,2/23/2018,23/02/2018
20873,P0345,S0117,2/19/2018,19-Feb-18,1,3.84,12,4.15,PR14,,PR03,,NA,2/20/2018,20/02/2018
20874,P0017,S0133,2/19/2018,19-Feb-18,0,0,18,1.95,PR14,,PR03,,NA,2/22/2018,22/02/2018
20875,P0613,S0015,2/19/2018,19-Feb-18,0,0,9,7.95,PR14,,PR03,,NA,2/22/2018,22/02/2018
20876,P0499,S0111,2/19/2018,19-Feb-18,3,2.08,9,NA,PR14,,PR03,,NA,2/21/2018,21/02/2018
20877,P0520,S0108,2/19/2018,19-Feb-18,0,0,3,3.5,PR14,,PR03,,NA,2/23/2018,23/02/2018
20878,P0679,S0072,2/19/2018,19-Feb-18,0,0,4,NA,PR14,,PR03,,NA,2/21/2018,21/02/2018
20879,P0246,S0097,2/19/2018,19-Feb-18,0,0,2,7,PR14,,PR03,,NA,2/22/2018,22/02/2018
20880,P0220,S0031,2/19/2018,19-Feb-18,0,0,22,1.85,PR14,,PR03,,NA,2/20/2018,20/02/2018
20881,P0370,S0095,2/19/2018,19-Feb-18,0,0,4,5.5,PR14,,PR03,,NA,2/21/2018,21/02/2018
20882,P0712,S0096,2/19/2018,19-Feb-18,0,0,2,21.5,PR14,,PR03,,NA,2/22/2018,22/02/2018
20883,P0144,S0131,2/19/2018,19-Feb-18,0,0,5,4.95,PR14,,PR03,,NA,2/21/2018,21/02/2018
20884,P0060,S0051,2/19/2018,19-Feb-18,0,0,7,16.9,PR06,veryhigh,PR03,,NA,2/21/2018,21/02/2018
20885,P0305,S0063,2/19/2018,19-Feb-18,0,0,4,30.9,PR14,,PR03,,NA,2/23/2018,23/02/2018
20886,P0275,S0056,2/19/2018,19-Feb-18,2,3.97,277,2.45,PR05,low,PR03,,NA,2/22/2018,22/02/2018
20887,P0679,S0085,2/19/2018,19-Feb-18,0,0,8,49.9,PR14,,PR03,,NA,2/22/2018,22/02/2018
20888,P0317,S0082,2/19/2018,19-Feb-18,0,0,12,49.9,PR14,,PR03,,NA,2/23/2018,23/02/2018
20889,P0185,S0103,2/19/2018,19-Feb-18,1,0.75,1,0.75,PR14,,PR03,,NA,2/22/2018,22/02/2018
20890,P0394,S0083,2/19/2018,19-Feb-18,0,0,6,1,PR14,,PR03,,NA,2/21/2018,21/02/2018
