order_id,product_id,store_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,delivery_date_format1,delivery_date_format2
51255,P0549,S0036,6/7/2019,7-Jun-19,0,0,4,15.9,PR14,,PR03,,NA,6/9/2019,9/6/2019
51256,P0335,S0132,6/7/2019,7-Jun-19,0,0,4,15.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51257,P0613,S0048,6/7/2019,7-Jun-19,0,0,8,9.95,PR14,,PR03,,NA,6/8/2019,8/6/2019
51258,P0436,S0105,6/7/2019,7-Jun-19,1,4.4,61,4.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51259,P0261,S0107,6/7/2019,7-Jun-19,0,0,23,4.4,PR14,,PR03,,NA,6/9/2019,9/6/2019
51260,P0179,S0063,6/7/2019,7-Jun-19,0,0,2,3,PR14,,PR03,,NA,6/8/2019,8/6/2019
51261,P0233,S0002,6/7/2019,7-Jun-19,0,0,11,39.9,PR05,moderate,PR03,,NA,6/8/2019,8/6/2019
51262,P0296,S0079,6/8/2019,8-Jun-19,2,2.31,27,1.25,PR14,,PR03,,NA,6/12/2019,12/6/2019
51263,P0500,S0034,6/8/2019,8-Jun-19,0,0,11,12,PR14,,PR03,,NA,6/11/2019,11/6/2019
51264,P0333,S0111,6/8/2019,8-Jun-19,1,3.24,17,2.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51265,P0514,S0013,6/8/2019,8-Jun-19,0,0,1,12.5,PR14,,PR03,,NA,6/10/2019,10/6/2019
51266,P0543,S0048,6/8/2019,8-Jun-19,0,0,29,4,PR14,,PR03,,NA,6/10/2019,10/6/2019
51267,P0147,S0126,6/8/2019,8-Jun-19,0,0,7,13.25,PR05,high,PR03,,NA,6/10/2019,10/6/2019
51268,P0372,S0101,6/8/2019,8-Jun-19,0,0,154,4.9,PR14,,PR03,,NA,6/10/2019,10/6/2019
51269,P0348,S0098,6/8/2019,8-Jun-19,1,3.61,25,2.2,PR14,,PR03,,NA,6/11/2019,11/6/2019
51270,P0371,S0012,6/8/2019,8-Jun-19,0,0,9,4.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51271,P0431,S0115,6/8/2019,8-Jun-19,0,0,41,5.5,PR14,,PR03,,NA,6/10/2019,10/6/2019
51272,P0614,S0116,6/8/2019,8-Jun-19,0,0,8,26.9,PR14,,PR03,,NA,6/10/2019,10/6/2019
51273,P0131,S0046,6/8/2019,8-Jun-19,0,0,23,3.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51274,P0204,S0099,6/8/2019,8-Jun-19,0,0,7,12.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51275,P0213,S0020,6/8/2019,8-Jun-19,0,0,4,39.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51276,P0514,S0066,6/8/2019,8-Jun-19,0,0,2,12.5,PR14,,PR03,,NA,6/12/2019,12/6/2019
51277,P0173,S0048,6/8/2019,8-Jun-19,0,0,1,16,PR14,,PR03,,NA,6/9/2019,9/6/2019
51278,P0283,S0019,6/8/2019,8-Jun-19,0,0,11,41.9,PR10,low,PR03,,NA,6/10/2019,10/6/2019
51279,P0654,S0131,6/8/2019,8-Jun-19,0,0,1,10.9,PR14,,PR03,,NA,6/9/2019,9/6/2019
51280,P0131,S0135,6/8/2019,8-Jun-19,0,0,15,3.25,PR14,,PR03,,NA,6/10/2019,10/6/2019
51281,P0141,S0082,6/8/2019,8-Jun-19,0,0,5,3.3,PR14,,PR03,,NA,6/10/2019,10/6/2019
51282,P0695,S0002,6/8/2019,8-Jun-19,0,0,10,8.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51283,P0311,S0138,6/8/2019,8-Jun-19,0,0,4,1,PR14,,PR03,,NA,6/12/2019,12/6/2019
51284,P0565,S0010,6/8/2019,8-Jun-19,0,0,3,4.25,PR14,,PR03,,NA,6/12/2019,12/6/2019
51285,P0520,S0113,6/8/2019,8-Jun-19,0,0,8,3.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51286,P0427,S0117,6/8/2019,8-Jun-19,0,0,1,2.95,PR12,verylow,PR03,,NA,6/9/2019,9/6/2019
51287,P0500,S0059,6/8/2019,8-Jun-19,1,11.11,22,11.35,PR14,,PR03,,NA,6/9/2019,9/6/2019
51288,P0707,S0112,6/8/2019,8-Jun-19,1,11.99,8,12.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51289,P0732,S0104,6/8/2019,8-Jun-19,0,0,4,14.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51290,P0660,S0038,6/8/2019,8-Jun-19,0,0,24,7.75,PR05,moderate,PR03,,NA,6/11/2019,11/6/2019
51291,P0459,S0115,6/8/2019,8-Jun-19,2,9.17,19,4.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51292,P0664,S0099,6/8/2019,8-Jun-19,1,1.62,17,1.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51293,P0017,S0107,6/8/2019,8-Jun-19,0,0,13,2.95,PR17,veryhigh,PR03,,NA,6/12/2019,12/6/2019
51294,P0169,S0087,6/8/2019,8-Jun-19,0,0,17,11.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51295,P0613,S0004,6/8/2019,8-Jun-19,1,9.21,1,9.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51296,P0566,S0066,6/8/2019,8-Jun-19,0,0,35,2.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51297,P0239,S0078,6/8/2019,8-Jun-19,0,0,6,7.95,PR10,moderate,PR03,,NA,6/9/2019,9/6/2019
51298,P0318,S0097,6/8/2019,8-Jun-19,0,0,28,1.75,PR14,,PR03,,NA,6/9/2019,9/6/2019
51299,P0114,S0027,6/8/2019,8-Jun-19,0,0,20,0.65,PR14,,PR03,,NA,6/10/2019,10/6/2019
51300,P0131,S0085,6/8/2019,8-Jun-19,39,117.36,3757,3.25,PR14,,PR03,,NA,6/12/2019,12/6/2019
51301,P0129,S0123,6/8/2019,8-Jun-19,0,0,13,37.5,PR14,,PR03,,NA,6/10/2019,10/6/2019
51302,P0185,S0060,6/8/2019,8-Jun-19,1,0.75,1,0.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51303,P0527,S0115,6/8/2019,8-Jun-19,1,2.92,15,3.15,PR14,,PR03,,NA,6/12/2019,12/6/2019
51304,P0520,S0038,6/8/2019,8-Jun-19,0,0,11,3.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51305,P0220,S0031,6/8/2019,8-Jun-19,0,0,17,2.65,PR14,,PR03,,NA,6/10/2019,10/6/2019
51306,P0169,S0050,6/8/2019,8-Jun-19,0,0,16,11.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51307,P0692,S0112,6/8/2019,8-Jun-19,0,0,72,3.5,PR01,verylow,PR03,,NA,6/11/2019,11/6/2019
51308,P0705,S0048,6/8/2019,8-Jun-19,2,28.41,22,20.95,PR05,high,PR03,,NA,6/12/2019,12/6/2019
51309,P0219,S0091,6/8/2019,8-Jun-19,0,0,5,14.95,PR14,,PR03,,NA,6/9/2019,9/6/2019
51310,P0261,S0069,6/8/2019,8-Jun-19,0,0,20,5.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51311,P0255,S0072,6/8/2019,8-Jun-19,0,0,3,29.95,PR09,high,PR03,,NA,6/11/2019,11/6/2019
51312,P0737,S0020,6/8/2019,8-Jun-19,0,0,3,12.95,PR05,low,PR03,,NA,6/11/2019,11/6/2019
51313,P0033,S0126,6/8/2019,8-Jun-19,0,0,7,12.99,PR14,,PR03,,NA,6/9/2019,9/6/2019
51314,P0450,S0094,6/8/2019,8-Jun-19,0,0,6,18.5,PR05,moderate,PR03,,NA,6/10/2019,10/6/2019
51315,P0373,S0070,6/8/2019,8-Jun-19,0,0,15,7.75,PR06,moderate,PR03,,NA,6/9/2019,9/6/2019
51316,P0042,S0023,6/8/2019,8-Jun-19,0,0,49,7.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51317,P0083,S0056,6/8/2019,8-Jun-19,0,0,14,8.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51318,P0654,S0110,6/8/2019,8-Jun-19,0,0,8,10.9,PR14,,PR03,,NA,6/10/2019,10/6/2019
51319,P0195,S0104,6/8/2019,8-Jun-19,0,0,11,5.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51320,P0287,S0093,6/8/2019,8-Jun-19,0,0,2,10.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51321,P0283,S0078,6/8/2019,8-Jun-19,0,0,6,41.9,PR10,low,PR03,,NA,6/10/2019,10/6/2019
51322,P0707,S0031,6/8/2019,8-Jun-19,0,0,5,12.95,PR14,,PR03,,NA,6/10/2019,10/6/2019
51323,P0642,S0137,6/8/2019,8-Jun-19,0,0,3,4,PR14,,PR03,,NA,6/11/2019,11/6/2019
51324,P0067,S0123,6/8/2019,8-Jun-19,0,0,6,28.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51325,P0054,S0015,6/8/2019,8-Jun-19,0,0,4,8.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51326,P0670,S0071,6/8/2019,8-Jun-19,0,0,6,21.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51327,P0512,S0117,6/8/2019,8-Jun-19,0,0,2,19.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51328,P0318,S0052,6/8/2019,8-Jun-19,0,0,24,1.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51329,P0684,S0144,6/8/2019,8-Jun-19,0,0,1,159.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51330,P0408,S0062,6/8/2019,8-Jun-19,1,48.22,15,56.9,PR14,,PR03,,NA,6/10/2019,10/6/2019
51331,P0531,S0051,6/8/2019,8-Jun-19,0,0,12,1.45,PR14,,PR03,,NA,6/12/2019,12/6/2019
51332,P0156,S0103,6/8/2019,8-Jun-19,0,0,6,19.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51333,P0499,S0085,6/8/2019,8-Jun-19,8,7.41,68,0.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51334,P0388,S0012,6/9/2019,9-Jun-19,2,3,3,1.5,PR14,,PR03,,NA,6/11/2019,11/6/2019
51335,P0575,S0131,6/9/2019,9-Jun-19,1,3.75,2,4.05,PR14,,PR03,,NA,6/11/2019,11/6/2019
51336,P0500,S0029,6/9/2019,9-Jun-19,0,0,4,12,PR14,,PR03,,NA,6/11/2019,11/6/2019
51337,P0701,S0013,6/9/2019,9-Jun-19,0,0,9,13.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51338,P0083,S0012,6/9/2019,9-Jun-19,0,0,9,8.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51339,P0212,S0001,6/9/2019,9-Jun-19,0,0,1,14.45,PR14,,PR03,,NA,6/12/2019,12/6/2019
51340,P0718,S0109,6/9/2019,9-Jun-19,0,0,11,23.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51341,P0176,S0018,6/9/2019,9-Jun-19,0,0,43.574,8.5,PR14,,PR03,,NA,6/11/2019,11/6/2019
51342,P0649,S0051,6/9/2019,9-Jun-19,2,8.33,4,4.5,PR14,,PR03,,NA,6/11/2019,11/6/2019
51343,P0729,S0134,6/9/2019,9-Jun-19,0,0,2,69.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51344,P0569,S0010,6/9/2019,9-Jun-19,2,7.31,15,3.95,PR14,,PR03,,NA,6/13/2019,13/06/2019
51345,P0483,S0108,6/9/2019,9-Jun-19,0,0,5,15,PR14,,PR03,,NA,6/11/2019,11/6/2019
51346,P0261,S0133,6/9/2019,9-Jun-19,6,24.44,172,4.4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51347,P0740,S0001,6/9/2019,9-Jun-19,0,0,25,20.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51348,P0500,S0108,6/9/2019,9-Jun-19,3,33.33,34,12,PR14,,PR03,,NA,6/11/2019,11/6/2019
51349,P0497,S0096,6/9/2019,9-Jun-19,0,0,45,9.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51350,P0268,S0129,6/9/2019,9-Jun-19,0,0,66,1.45,PR14,,PR03,,NA,6/12/2019,12/6/2019
51351,P0506,S0125,6/9/2019,9-Jun-19,0,0,7,11.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51352,P0156,S0038,6/9/2019,9-Jun-19,0,0,1,19.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51353,P0185,S0087,6/9/2019,9-Jun-19,0,0,2,0.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51354,P0061,S0113,6/9/2019,9-Jun-19,0,0,3,24.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51355,P0470,S0123,6/9/2019,9-Jun-19,0,0,7,23.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51356,P0663,S0129,6/9/2019,9-Jun-19,0,0,23,6.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51357,P0720,S0005,6/9/2019,9-Jun-19,0,0,5,0.35,PR14,,PR03,,NA,6/10/2019,10/6/2019
51358,P0548,S0046,6/9/2019,9-Jun-19,0,0,26,1.95,PR14,,PR03,,NA,6/13/2019,13/06/2019
51359,P0639,S0015,6/9/2019,9-Jun-19,2,18.06,4,9.75,PR14,,PR03,,NA,6/13/2019,13/06/2019
51360,P0296,S0038,6/9/2019,9-Jun-19,1,1.16,62,1.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51361,P0028,S0019,6/9/2019,9-Jun-19,0,0,17,29.9,PR05,moderate,PR03,,NA,6/10/2019,10/6/2019
51362,P0337,S0056,6/9/2019,9-Jun-19,0,0,7,13,PR14,,PR03,,NA,6/12/2019,12/6/2019
51363,P0503,S0104,6/9/2019,9-Jun-19,0,0,3,31.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51364,P0606,S0061,6/9/2019,9-Jun-19,0,0,15,29.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51365,P0090,S0143,6/9/2019,9-Jun-19,0,0,29,4.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51366,P0015,S0057,6/9/2019,9-Jun-19,0,0,2,4.4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51367,P0324,S0129,6/9/2019,9-Jun-19,0,0,3,89.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51368,P0185,S0018,6/9/2019,9-Jun-19,0,0,2,0.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51369,P0233,S0012,6/9/2019,9-Jun-19,0,0,1,39.9,PR05,moderate,PR03,,NA,6/11/2019,11/6/2019
51370,P0035,S0025,6/9/2019,9-Jun-19,0,0,13,5.45,PR14,,PR03,,NA,6/12/2019,12/6/2019
51371,P0304,S0097,6/9/2019,9-Jun-19,2,40.74,8,22,PR14,,PR03,,NA,6/11/2019,11/6/2019
51372,P0129,S0113,6/9/2019,9-Jun-19,1,25.34,5,29.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51373,P0055,S0070,6/9/2019,9-Jun-19,0,0,4,3.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51374,P0286,S0115,6/9/2019,9-Jun-19,0,0,53,1.45,PR14,,PR03,,NA,6/11/2019,11/6/2019
51375,P0280,S0085,6/9/2019,9-Jun-19,1,9.11,23,10.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51376,P0103,S0066,6/9/2019,9-Jun-19,13,51.16,145,4.25,PR03,verylow,PR03,,NA,6/11/2019,11/6/2019
51377,P0390,S0078,6/9/2019,9-Jun-19,1,15.17,3,17.9,PR14,,PR03,,NA,6/10/2019,10/6/2019
51378,P0663,S0078,6/9/2019,9-Jun-19,0,0,7,6.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51379,P0017,S0052,6/9/2019,9-Jun-19,0,0,2,2.95,PR17,veryhigh,PR03,,NA,6/11/2019,11/6/2019
51380,P0436,S0026,6/9/2019,9-Jun-19,2,8.8,53,4.75,PR14,,PR03,,NA,6/10/2019,10/6/2019
51381,P0639,S0067,6/9/2019,9-Jun-19,0,0,7,9.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51382,P0255,S0091,6/9/2019,9-Jun-19,0,0,3,29.95,PR09,high,PR03,,NA,6/12/2019,12/6/2019
51383,P0663,S0037,6/9/2019,9-Jun-19,0,0,5,6.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51384,P0328,S0125,6/9/2019,9-Jun-19,0,0,8,53.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51385,P0261,S0082,6/9/2019,9-Jun-19,1,4.07,26,4.4,PR14,,PR03,,NA,6/11/2019,11/6/2019
51386,P0437,S0070,6/9/2019,9-Jun-19,0,0,8,17.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51387,P0249,S0108,6/9/2019,9-Jun-19,2,6.11,10,3.3,PR14,,PR03,,NA,6/12/2019,12/6/2019
51388,P0269,S0018,6/9/2019,9-Jun-19,1,13.16,4,18.95,PR05,low,PR03,,NA,6/11/2019,11/6/2019
51389,P0055,S0138,6/9/2019,9-Jun-19,0,0,35,3.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51390,P0035,S0026,6/9/2019,9-Jun-19,1,5.05,14,5.45,PR14,,PR03,,NA,6/10/2019,10/6/2019
51391,P0025,S0048,6/9/2019,9-Jun-19,0,0,9,59.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51392,P0279,S0095,6/9/2019,9-Jun-19,0,0,53,34.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51393,P0219,S0023,6/9/2019,9-Jun-19,0,0,7,14.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51394,P0033,S0020,6/9/2019,9-Jun-19,0,0,4,12.99,PR14,,PR03,,NA,6/12/2019,12/6/2019
51395,P0362,S0095,6/9/2019,9-Jun-19,0,0,4,5.75,PR14,,PR03,,NA,6/13/2019,13/06/2019
51396,P0670,S0083,6/9/2019,9-Jun-19,0,0,6,21.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51397,P0182,S0020,6/9/2019,9-Jun-19,4,76.27,8,22.5,PR14,,PR03,,NA,6/11/2019,11/6/2019
51398,P0015,S0128,6/9/2019,9-Jun-19,1,4.07,9,4.4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51399,P0536,S0027,6/9/2019,9-Jun-19,1,4.4,7,4.25,PR14,,PR03,,NA,6/12/2019,12/6/2019
51400,P0451,S0013,6/9/2019,9-Jun-19,0,0,13,24.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51401,P0506,S0048,6/9/2019,9-Jun-19,0,0,8,11.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51402,P0061,S0043,6/9/2019,9-Jun-19,0,0,10,24.25,PR14,,PR03,,NA,6/12/2019,12/6/2019
51403,P0269,S0086,6/9/2019,9-Jun-19,0,0,4,18.95,PR05,low,PR03,,NA,6/12/2019,12/6/2019
51404,P0400,S0058,6/9/2019,9-Jun-19,0,0,4,10,PR14,,PR03,,NA,6/11/2019,11/6/2019
51405,P0328,S0096,6/9/2019,9-Jun-19,0,0,19,53.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51406,P0585,S0072,6/9/2019,9-Jun-19,1,14.72,6,19.9,PR03,low,PR03,,NA,6/11/2019,11/6/2019
51407,P0366,S0078,6/9/2019,9-Jun-19,0,0,4,21,PR14,,PR03,,NA,6/11/2019,11/6/2019
51408,P0402,S0061,6/10/2019,10-Jun-19,1,11.44,7,13.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51409,P0039,S0034,6/10/2019,10-Jun-19,0,0,2,34.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51410,P0417,S0051,6/10/2019,10-Jun-19,0,0,5,12.5,PR14,,PR03,,NA,6/12/2019,12/6/2019
51411,P0015,S0078,6/10/2019,10-Jun-19,0,0,3,4.4,PR14,,PR03,,NA,6/11/2019,11/6/2019
51412,P0124,S0020,6/10/2019,10-Jun-19,0,0,6,119.9,PR05,moderate,PR03,,NA,6/12/2019,12/6/2019
51413,P0201,S0071,6/10/2019,10-Jun-19,0,0,2,21.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51414,P0417,S0050,6/10/2019,10-Jun-19,0,0,8,12.5,PR14,,PR03,,NA,6/14/2019,14/06/2019
51415,P0261,S0113,6/10/2019,10-Jun-19,0,0,31,4.4,PR14,,PR03,,NA,6/11/2019,11/6/2019
51416,P0651,S0131,6/10/2019,10-Jun-19,0,0,3,19.9,PR05,moderate,PR03,,NA,6/13/2019,13/06/2019
51417,P0366,S0094,6/10/2019,10-Jun-19,0,0,6,21,PR14,,PR03,,NA,6/13/2019,13/06/2019
51418,P0256,S0125,6/10/2019,10-Jun-19,0,0,6,69.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51419,P0614,S0143,6/10/2019,10-Jun-19,0,0,3,26.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51420,P0705,S0096,6/10/2019,10-Jun-19,0,0,35,20.95,PR05,high,PR03,,NA,6/13/2019,13/06/2019
51421,P0427,S0005,6/10/2019,10-Jun-19,1,3.19,17,2.95,PR12,verylow,PR03,,NA,6/13/2019,13/06/2019
51422,P0210,S0096,6/10/2019,10-Jun-19,0,0,9,12.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51423,P0642,S0089,6/10/2019,10-Jun-19,1,3.7,8,4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51424,P0195,S0090,6/10/2019,10-Jun-19,0,0,5,5.75,PR14,,PR03,,NA,6/11/2019,11/6/2019
51425,P0499,S0084,6/10/2019,10-Jun-19,2,1.85,36,0.75,PR14,,PR03,,NA,6/13/2019,13/06/2019
51426,P0083,S0063,6/10/2019,10-Jun-19,0,0,12,8.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51427,P0729,S0098,6/10/2019,10-Jun-19,0,0,1,69.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51428,P0705,S0138,6/10/2019,10-Jun-19,0,0,2,20.95,PR05,high,PR03,,NA,6/14/2019,14/06/2019
51429,P0531,S0138,6/10/2019,10-Jun-19,0,0,5,1.45,PR14,,PR03,,NA,6/12/2019,12/6/2019
51430,P0096,S0055,6/10/2019,10-Jun-19,0,0,1,84.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51431,P0190,S0001,6/10/2019,10-Jun-19,0,0,2,199.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51432,P0608,S0104,6/10/2019,10-Jun-19,0,0,4,16.9,PR05,moderate,PR03,,NA,6/14/2019,14/06/2019
51433,P0260,S0122,6/10/2019,10-Jun-19,0,0,15,15,PR14,,PR03,,NA,6/13/2019,13/06/2019
51434,P0103,S0069,6/10/2019,10-Jun-19,2,7.87,37,4.25,PR14,,PR03,,NA,6/14/2019,14/06/2019
51435,P0372,S0114,6/10/2019,10-Jun-19,0,0,3,4.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51436,P0376,S0085,6/10/2019,10-Jun-19,0,0,5,9.95,PR14,,PR03,,NA,6/14/2019,14/06/2019
51437,P0546,S0132,6/10/2019,10-Jun-19,0,0,7,17.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51438,P0336,S0057,6/10/2019,10-Jun-19,0,0,4,32.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51439,P0073,S0048,6/10/2019,10-Jun-19,0,0,42,11.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51440,P0598,S0096,6/10/2019,10-Jun-19,0,0,9,4.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51441,P0718,S0025,6/10/2019,10-Jun-19,0,0,6,23.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51442,P0477,S0025,6/10/2019,10-Jun-19,0,0,7,9.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51443,P0654,S0131,6/10/2019,10-Jun-19,0,0,1,10.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51444,P0543,S0031,6/10/2019,10-Jun-19,0,0,4,4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51445,P0718,S0061,6/10/2019,10-Jun-19,0,0,27,23.75,PR14,,PR03,,NA,6/14/2019,14/06/2019
51446,P0018,S0072,6/10/2019,10-Jun-19,0,0,42,3.25,PR14,,PR03,,NA,6/13/2019,13/06/2019
51447,P0613,S0020,6/10/2019,10-Jun-19,0,0,2,9.95,PR14,,PR03,,NA,6/11/2019,11/6/2019
51448,P0729,S0031,6/10/2019,10-Jun-19,0,0,8,69.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51449,P0039,S0095,6/10/2019,10-Jun-19,1,29.24,1,34.5,PR14,,PR03,,NA,6/12/2019,12/6/2019
51450,P0266,S0008,6/10/2019,10-Jun-19,0,0,6,89.9,PR14,,PR03,,NA,6/11/2019,11/6/2019
51451,P0223,S0017,6/10/2019,10-Jun-19,0,0,5,18.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51452,P0692,S0099,6/10/2019,10-Jun-19,0,0,16,3.5,PR01,verylow,PR03,,NA,6/11/2019,11/6/2019
51453,P0574,S0139,6/10/2019,10-Jun-19,0,0,26,2.95,PR14,,PR03,,NA,6/12/2019,12/6/2019
51454,P0103,S0074,6/10/2019,10-Jun-19,12,47.22,11,4.25,PR03,verylow,PR03,,NA,6/13/2019,13/06/2019
51455,P0261,S0049,6/10/2019,10-Jun-19,1,4.07,1,4.4,PR14,,PR03,,NA,6/12/2019,12/6/2019
51456,P0114,S0091,6/10/2019,10-Jun-19,0,0,10,0.65,PR14,,PR03,,NA,6/11/2019,11/6/2019
51457,P0171,S0002,6/10/2019,10-Jun-19,0,0,6,17.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51458,P0008,S0097,6/10/2019,10-Jun-19,0,0,1,6.95,PR14,,PR03,,NA,6/13/2019,13/06/2019
51459,P0324,S0133,6/10/2019,10-Jun-19,0,0,5,89.9,PR14,,PR03,,NA,6/13/2019,13/06/2019
51460,P0176,S0092,6/10/2019,10-Jun-19,1.218,9.59,1.507,8.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51461,P0740,S0132,6/10/2019,10-Jun-19,0,0,24,20.9,PR14,,PR03,,NA,6/12/2019,12/6/2019
51462,P0364,S0115,6/10/2019,10-Jun-19,5,6.94,69,1.5,PR14,,PR03,,NA,6/14/2019,14/06/2019
51463,P0500,S0055,6/10/2019,10-Jun-19,2,22.22,6,11.35,PR14,,PR03,,NA,6/12/2019,12/6/2019
51464,P0039,S0039,6/10/2019,10-Jun-19,0,0,4,34.5,PR14,,PR03,,NA,6/13/2019,13/06/2019
51465,P0470,S0083,6/10/2019,10-Jun-19,0,0,3,23.25,PR14,,PR03,,NA,6/11/2019,11/6/2019
51466,P0028,S0026,6/10/2019,10-Jun-19,0,0,12,29.9,PR05,moderate,PR03,,NA,6/13/2019,13/06/2019
51467,P0015,S0099,6/10/2019,10-Jun-19,0,0,4,4.4,PR14,,PR03,,NA,6/11/2019,11/6/2019
51468,P0059,S0020,6/10/2019,10-Jun-19,0,0,5,17.9,PR14,,PR03,,NA,6/14/2019,14/06/2019
51469,P0664,S0074,6/10/2019,10-Jun-19,0,0,4,1.75,PR14,,PR03,,NA,6/12/2019,12/6/2019
51470,P0220,S0126,6/10/2019,10-Jun-19,0,0,13,2.65,PR14,,PR03,,NA,6/12/2019,12/6/2019
51471,P0131,S0052,6/10/2019,10-Jun-19,3,9.03,75,3.25,PR14,,PR03,,NA,6/13/2019,13/06/2019
51472,P0147,S0107,6/10/2019,10-Jun-19,0,0,8,13.25,PR05,high,PR03,,NA,6/12/2019,12/6/2019
